row_idx,col_idx,log2ratio
46,24,-3
46,25,-2
46,26,-2
46,27,-2
46,28,2
46,29,-2
46,30,-2
46,31,-3
46,32,2
46,33,1
46,34,-2
46,35,-1
46,36,-1
46,37,-1
46,38,-1
46,39,1
46,40,0
46,41,-1
46,42,-4
46,43,-1
46,44,0
46,45,0
46,46,3
46,47,-1
47,1,0
47,2,-3
47,3,-1
47,4,-1
47,5,-2
47,6,0
47,7,-2
47,8,-1
47,9,-2
47,10,-1
47,11,0
47,12,-1
47,13,0
47,14,-1
47,15,1
47,16,-1
47,17,-2
47,18,-2
47,19,-2
47,20,-2
47,21,0
47,22,1
47,23,-1
47,24,-2
47,25,-3
47,26,-2
47,27,0
47,28,1
47,29,-2
47,30,-1
47,31,-1
47,32,0
47,33,2
47,34,-1
47,35,0
47,36,-1
47,37,-1
47,38,-1
47,39,0
47,40,0
47,41,-1
47,42,-3
47,43,-1
47,44,-1
47,45,0
47,46,1
47,47,0
48,1,-1
48,2,-3
48,3,-1
48,4,-2
48,5,-2
48,6,0
48,7,-2
48,8,-1
48,9,-2
48,10,-1
48,11,-2
48,12,-1
48,13,0
48,14,-2
48,15,1
48,16,-2
48,17,-2
48,18,-2
48,19,-2
48,20,-2
48,21,-1
48,22,1
48,23,-1
48,24,-2
48,25,-2
48,26,-2
48,27,-1
48,28,1
48,29,-1
48,30,-2
48,31,-2
48,32,1
48,33,0
48,34,-1
48,35,-1
48,36,0
48,37,-1
48,38,0
48,39,1
48,40,0
48,41,-1
48,42,-4
48,43,0
48,44,0
48,45,1
48,46,1
48,47,-1
49,1,0
49,2,-3
49,3,0
49,4,-1
49,5,0
49,6,-1
49,7,-3
49,8,-1
49,9,-2
49,10,-1
49,11,-2
49,12,0
49,13,1
49,14,0
49,15,1
49,16,-1
49,17,-2
49,18,-2
49,19,-2
49,20,-1
49,21,0
49,22,1
49,23,-1
49,24,-3
49,25,-2
49,26,-2
49,27,-1
49,28,1
49,29,-1
49,30,-2
49,31,-2
49,32,0
49,33,0
49,34,-1
49,35,-1
49,36,-1
49,37,0
49,38,0
49,39,0
49,40,0
49,41,0
49,42,-4
49,43,-1
49,44,0
49,45,0
49,46,2
49,47,-5
50,1,0
50,2,-3
50,3,0
50,4,-1
50,5,0
50,6,-1
50,7,-3
50,8,-1
50,9,-2
50,10,0
50,11,-2
50,12,0
50,13,1
50,14,-1
50,15,1
50,16,-1
50,17,-2
50,18,-2
50,19,-2
50,20,-1
50,21,0
50,22,1
50,23,-1
50,24,-3
50,25,-2
50,26,-2
50,27,-1
50,28,1
50,29,-1
50,30,-2
50,31,-2
50,32,0
50,33,0
50,34,-1
50,35,-1
50,36,-1
50,37,0
50,38,0
50,39,0
50,40,0
50,41,0
50,42,-4
50,43,-1
50,44,0
50,45,0
50,46,2
50,47,-5
51,1,0
51,2,-3
51,3,0
51,4,-1
51,5,-1
51,6,0
51,7,-2
51,8,0
51,9,-2
51,10,0
51,11,-1
51,12,1
51,13,1
51,14,0
51,15,0
51,16,0
51,17,-2
51,18,-2
51,19,-1
51,20,-1
51,21,1
51,22,0
51,23,-1
51,24,-2
51,25,-2
51,26,-2
51,27,-1
51,28,0
51,29,-1
51,30,-2
51,31,-2
51,32,-1
51,33,1
51,34,-1
51,35,0
51,36,-1
51,37,0
51,38,0
51,39,0
51,40,0
51,41,-1
51,42,-4
51,43,-1
51,44,0
51,45,-1
51,46,1
51,47,-4
52,1,0
52,2,2
52,3,1
52,4,2
52,5,0
52,6,1
52,7,2
52,8,1
52,9,1
52,10,1
52,11,1
52,12,1
52,13,-1
52,14,1
52,15,-2
52,16,2
52,17,2
52,18,1
52,19,1
52,20,1
52,21,0
52,22,-3
52,23,1
52,24,2
52,25,2
52,26,1
52,27,2
52,28,-2
52,29,0
52,30,0
52,31,2
52,32,-3
52,33,-2
52,34,1
52,35,0
52,36,-1
52,37,0
52,38,0
52,39,-2
52,40,0
52,41,1
52,42,3
52,43,0
52,44,0
52,45,-1
52,46,-3
52,47,3
53,1,-1
53,2,0
53,3,2
53,4,1
53,5,0
53,6,1
53,7,-1
53,8,0
53,9,-1
53,10,0
53,11,1
53,12,1
53,13,0
53,14,0
53,15,-2
53,16,1
53,17,0
53,18,0
53,19,0
53,20,0
53,21,1
53,22,-1
53,23,1
53,24,0
53,25,-1
53,26,0
53,27,1
53,28,-1
53,29,0
53,30,-2
53,31,0
53,32,-2
53,33,-1
53,34,0
53,35,0
53,36,-2
53,37,0
53,38,0
53,39,-2
53,40,-1
53,41,0
53,42,-1
53,43,-1
53,44,0
53,45,-1
53,46,-2
53,47,1
54,1,0
54,2,-1
54,3,0
54,4,0
54,5,-1
54,6,0
54,7,-1
54,8,0
54,9,-1
54,10,0
54,11,0
54,12,0
54,13,0
54,14,0
54,15,-2
54,16,1
54,17,0
54,18,0
54,19,0
54,20,-1
54,21,0
54,22,0
54,23,0
54,24,0
54,25,-1
54,26,-2
54,27,0
54,28,-1
54,29,-1
54,30,-1
54,31,0
54,32,-1
54,33,0
54,34,1
54,35,-1
54,36,-1
54,37,0
54,38,-1
54,39,0
54,40,0
54,41,0
54,42,-1
54,43,0
54,44,0
54,45,0
54,46,-1
54,47,1
55,1,-1
55,2,-3
55,3,-1
55,4,-2
55,5,-2
55,6,-1
55,7,-2
55,8,-1
55,9,-2
55,10,-2
55,11,-2
55,12,-1
55,13,0
55,14,-2
55,15,2
55,16,-2
55,17,-3
55,18,-2
55,19,-3
55,20,-2
55,21,-1
55,22,2
55,23,-2
55,24,-3
55,25,-2
55,26,-2
55,27,-2
55,28,1
55,29,-1
55,30,-2
55,31,-3
55,32,2
55,33,1
55,34,-1
55,35,-1
55,36,-1
55,37,-1
55,38,0
55,39,1
55,40,0
55,41,-1
55,42,-4
55,43,-1
55,44,0
55,45,0
55,46,3
55,47,-1
56,1,-1
56,2,-2
56,3,0
56,4,-1
56,5,0
56,6,-1
56,7,-2
56,8,-1
56,9,-2
56,10,0
56,11,-1
56,12,0
56,13,0
56,14,0
56,15,0
56,16,-1
56,17,-1
56,18,-1
56,19,-1
56,20,-1
56,21,0
56,22,0
56,23,0
56,24,-2
56,25,-1
56,26,-1
56,27,-1
56,28,0
56,29,-1
56,30,-2
56,31,-2
56,32,0
56,33,0
56,34,0
56,35,-1
56,36,-1
56,37,0
56,38,-1
56,39,-1
56,40,-2
56,41,-1
56,42,-3
56,43,-1
56,44,0
56,45,0
56,46,1
56,47,-1
57,1,-1
57,2,-3
57,3,0
57,4,-1
57,5,0
57,6,-1
57,7,-2
57,8,0
57,9,-2
57,10,-1
57,11,-1
57,12,1
57,13,0
57,14,-1
57,15,0
57,16,-1
57,17,-1
57,18,-2
57,19,-2
57,20,-2
57,21,-1
57,22,-1
57,23,-1
57,24,-1
57,25,-2
57,26,-1
57,27,-2
57,28,0
57,29,-2
57,30,-1
57,31,-2
57,32,0
57,33,0
57,34,-1
57,35,-1
57,36,0
57,37,0
57,38,-1
57,39,-1
57,40,0
57,41,-2
57,42,-2
57,43,-1
57,44,0
57,45,-1
57,46,1
57,47,1
58,1,-1
58,2,-1
58,3,-2
58,4,-2
58,5,-1
58,6,-1
58,7,-2
58,8,-1
58,9,0
58,10,-1
58,11,-2
58,12,-1
58,13,0
58,14,-2
58,15,0
58,16,-1
58,17,0
58,18,-1
58,19,-3
58,20,-1
58,21,0
58,22,1
58,23,-1
58,24,-2
58,25,-2
58,26,-1
58,27,-1
58,28,0
58,29,0
58,30,0
58,31,-2
58,32,-1
58,33,0
58,34,-1
58,35,-1
58,36,-1
58,37,0
58,38,-1
58,39,1
58,40,0
58,41,-1
58,42,-3
58,43,0
58,44,-1
58,45,-1
58,46,1
58,47,-4
59,1,-1
59,2,-2
59,3,0
59,4,-1
59,5,-1
59,6,0
59,7,-2
59,8,-2
59,9,-2
59,10,0
59,11,-1
59,12,0
59,13,1
59,14,0
59,15,0
59,16,0
59,17,-1
59,18,-2
59,19,-1
59,20,-1
59,21,0
59,22,0
59,23,0
59,24,-2
59,25,-2
59,26,-2
59,27,-1
59,28,0
59,29,-1
59,30,-2
59,31,-2
59,32,-1
59,33,0
59,34,-1
59,35,0
59,36,0
59,37,0
59,38,-1
59,39,0
59,40,-1
59,41,0
59,42,-3
59,43,-1
59,44,0
59,45,0
59,46,0
59,47,-2
60,1,0
60,2,-2
60,3,-1
60,4,-2
60,5,-1
60,6,-1
60,7,-3
60,8,-2
60,9,-1
60,10,-2
60,11,-1
60,12,-1
60,13,1
60,14,-1
60,15,1
60,16,-2
60,17,-2
60,18,-2
60,19,-3
60,20,-1
60,21,-1
60,22,1
60,23,-1
60,24,-3
60,25,-2
60,26,-2
60,27,-2
60,28,1
60,29,-1
60,30,-1
60,31,-2
60,32,0
60,33,1
60,34,-1
60,35,-1
60,36,-1
60,37,-1
60,38,-1
60,39,0
60,40,-1
60,41,-1
60,42,-3
60,43,-1
60,44,-1
60,45,0
60,46,1
60,47,-4
61,1,-1
61,2,0
61,3,1
61,4,1
61,5,0
61,6,0
61,7,0
61,8,2
61,9,0
61,10,1
61,11,0
61,12,1
61,13,0
61,14,0
61,15,-1
61,16,1
61,17,0
61,18,0
61,19,0
61,20,0
61,21,1
61,22,-1
61,23,1
61,24,0
61,25,0
61,26,1
61,27,1
61,28,-1
61,29,0
61,30,0
61,31,1
61,32,-1
61,33,-1
61,34,0
61,35,0
61,36,-1
61,37,1
61,38,0
61,39,-1
61,40,0
61,41,0
61,42,-1
61,43,-1
61,44,0
61,45,-1
61,46,0
61,47,-1
62,1,0
62,2,-3
62,3,0
62,4,-2
62,5,-1
62,6,-1
62,7,-2
62,8,-1
62,9,-2
62,10,-1
62,11,-2
62,12,0
62,13,0
62,14,-1
62,15,1
62,16,-1
62,17,-2
62,18,-2
62,19,-2
62,20,-1
62,21,-1
62,22,1
62,23,-1
62,24,-3
62,25,-1
62,26,-2
62,27,-1
62,28,1
62,29,-1
62,30,-1
62,31,-2
62,32,1
62,33,1
62,34,-1
62,35,-1
62,36,0
62,37,-2
62,38,0
62,39,0
62,40,-1
62,41,-1
62,42,-3
62,43,0
62,44,0
62,45,0
62,46,2
62,47,-2
63,1,-2
63,2,-2
63,3,-2
63,4,-2
63,5,-1
63,6,-1
63,7,-2
63,8,-2
63,9,-2
63,10,-2
63,11,-2
63,12,-2
63,13,0
63,14,-2
63,15,1
63,16,-3
63,17,-3
63,18,-2
63,19,-2
63,20,-2
63,21,-1
63,22,1
63,23,-1
63,24,-2
63,25,-2
63,26,-3
63,27,-3
63,28,1
63,29,-1
63,30,-2
63,31,-2
63,32,2
63,33,0
63,34,-2
63,35,-1
63,36,0
63,37,0
63,38,-1
63,39,1
63,40,0
63,41,-1
63,42,-3
63,43,-1
63,44,0
63,45,-1
63,46,1
63,47,-3
64,1,-1
64,2,-3
64,3,1
64,4,0
64,5,-1
64,6,0
64,7,-2
64,8,0
64,9,-1
64,10,-1
64,11,-1
64,12,1
64,13,1
64,14,0
64,15,0
64,16,0
64,17,-1
64,18,-1
64,19,-2
64,20,-1
64,21,1
64,22,0
64,23,0
64,24,-2
64,25,-1
64,26,-2
64,27,0
64,28,0
64,29,-1
64,30,-2
64,31,-1
64,32,0
64,33,1
64,34,0
64,35,0
64,36,0
64,37,0
64,38,0
64,39,-1
64,40,0
64,41,0
64,42,-3
64,43,0
64,44,1
64,45,0
64,46,1
64,47,-2
